"Customer","FamilyMembers","Lifestage","Model","f1"
"51136225","(1, 2)","FamilyWithKids","RandomForest",0
"51274788","(3, 8)","ActiveAdults","RandomForest",0.271186440677966
"51327660","(3, 8)","FamilyWithKids","RandomForest",0.0975609756097561
"51349560","(1, 2)","ActiveAdults","RandomForest",0.559139784946237
"51376374","(1, 2)","FamilyWithKids","RandomForest",0.775862068965517
"51480876","(3, 8)","ActiveAdults","RandomForest",0.482758620689655
"53499938","(3, 8)","ActiveAdults","RandomForest",0.507936507936508
"53814005","(1, 2)","FamilyWithKids","RandomForest",0.520833333333333
"54246765","(3, 8)","ActiveAdults","RandomForest",0.421052631578947
"54706275","(3, 8)","FamilyWithKids","RandomForest",0.571428571428571
"55031571","(3, 8)","FamilyWithKids","RandomForest",0.531645569620253
"58104487","(1, 2)","ActiveAdults","RandomForest",0.745762711864407
"58112970","(1, 2)","ActiveAdults","RandomForest",0.51063829787234
"58113416","(3, 8)","FamilyWithKids","RandomForest",0.567567567567568
"58139794","(3, 8)","FamilyWithKids","RandomForest",0.127659574468085
"58149188","(1, 2)","FamilyWithKids","RandomForest",0.417582417582418
"58156906","(3, 8)","ActiveAdults","RandomForest",0.452380952380952
"58156989","(1, 2)","ActiveAdults","RandomForest",0.309859154929577
"58157344","(3, 8)","ActiveAdults","RandomForest",0.525
"58158708","(3, 8)","FamilyWithKids","RandomForest",0.388349514563107
"58160608","(3, 8)","ActiveAdults","RandomForest",0.518518518518519
"58180839","(3, 8)","ActiveAdults","RandomForest",0.56
"58186213","(1, 2)","ActiveAdults","RandomForest",0.476190476190476
"58192769","(3, 8)","FamilyWithKids","RandomForest",0
"58196114","(1, 2)","ActiveAdults","RandomForest",0.4
"58196507","(3, 8)","FamilyWithKids","RandomForest",0.395348837209302
"58208210","(1, 2)","ActiveAdults","RandomForest",0.584269662921348
"58226070","(1, 2)","FamilyWithKids","RandomForest",0.417910447761194
"58226234","(3, 8)","ActiveAdults","RandomForest",0.242424242424242
"58228524","(3, 8)","FamilyWithKids","RandomForest",0.4
"58270167","(3, 8)","FamilyWithKids","RandomForest",0
"58277118","(3, 8)","ActiveAdults","RandomForest",0.491228070175439
"58277624","(1, 2)","FamilyWithKids","RandomForest",0.44
"58283898","(1, 2)","FamilyWithKids","RandomForest",0.423076923076923
"58284638","(3, 8)","FamilyWithKids","RandomForest",0.176470588235294
"58302844","(3, 8)","ActiveAdults","RandomForest",0.505494505494505
"58316009","(1, 2)","ActiveAdults","RandomForest",0.384615384615385
"58316652","(3, 8)","ActiveAdults","RandomForest",0.509090909090909
"58329048","(3, 8)","FamilyWithKids","RandomForest",0.563106796116505
"58332519","(1, 2)","FamilyWithKids","RandomForest",0.5
"58344588","(1, 2)","FamilyWithKids","RandomForest",0.690265486725664
"58356243","(3, 8)","FamilyWithKids","RandomForest",0.693069306930693
"58360541","(3, 8)","FamilyWithKids","RandomForest",0.661016949152542
"58367546","(1, 2)","FamilyWithKids","RandomForest",0.490566037735849
"58367725","(3, 8)","FamilyWithKids","RandomForest",0.388888888888889
"58375677","(3, 8)","ActiveAdults","RandomForest",0
"58383372","(1, 2)","ActiveAdults","RandomForest",0.5
"58385128","(1, 2)","FamilyWithKids","RandomForest",0.755102040816326
"58388130","(1, 2)","ActiveAdults","RandomForest",0.45945945945946
"58388694","(1, 2)","ActiveAdults","RandomForest",0.214285714285714
"58392459","(1, 2)","ActiveAdults","RandomForest",0
"58407838","(1, 2)","FamilyWithKids","RandomForest",0.522727272727273
"58416269","(3, 8)","ActiveAdults","RandomForest",0
"58441256","(1, 2)","FamilyWithKids","RandomForest",0.361702127659574
"58447894","(1, 2)","ActiveAdults","RandomForest",0.413793103448276
"58455302","(1, 2)","FamilyWithKids","RandomForest",0.618556701030928
"58459782","(1, 2)","ActiveAdults","RandomForest",0.511627906976744
"58475510","(3, 8)","ActiveAdults","RandomForest",0.597938144329897
"58480922","(1, 2)","ActiveAdults","RandomForest",0.368421052631579
"58495505","(1, 2)","FamilyWithKids","RandomForest",0.45
"58496620","(1, 2)","ActiveAdults","RandomForest",0
"58508502","(3, 8)","FamilyWithKids","RandomForest",0.4
"58513193","(1, 2)","ActiveAdults","RandomForest",0.338028169014085
"58516324","(1, 2)","FamilyWithKids","RandomForest",0.598130841121495
"58523802","(1, 2)","ActiveAdults","RandomForest",0.521739130434783
"58524204","(1, 2)","FamilyWithKids","RandomForest",0.375
"59670237","(1, 2)","FamilyWithKids","RandomForest",0.666666666666667
"59682382","(3, 8)","FamilyWithKids","RandomForest",0.684684684684685
"59687794","(1, 2)","FamilyWithKids","RandomForest",0.621359223300971
"59699781","(3, 8)","ActiveAdults","RandomForest",0.54320987654321
"59702734","(1, 2)","ActiveAdults","RandomForest",0.355555555555556
"59712747","(3, 8)","FamilyWithKids","RandomForest",0.465116279069767
"59728494","(3, 8)","FamilyWithKids","RandomForest",0.563106796116505
"59729184","(1, 2)","FamilyWithKids","RandomForest",0.466666666666667
"59739148","(3, 8)","FamilyWithKids","RandomForest",0.688888888888889
"59760632","(3, 8)","FamilyWithKids","RandomForest",0.372881355932203
"59768083","(3, 8)","FamilyWithKids","RandomForest",0.777777777777778
"59778528","(1, 2)","FamilyWithKids","RandomForest",0.505494505494505
"59779125","(1, 2)","FamilyWithKids","RandomForest",0.481927710843373
"59779535","(3, 8)","ActiveAdults","RandomForest",0
"59782362","(3, 8)","FamilyWithKids","RandomForest",0.756302521008403
"59806333","(1, 2)","FamilyWithKids","RandomForest",0.641975308641975
"59817860","(1, 2)","ActiveAdults","RandomForest",0.523076923076923
"59839642","(1, 2)","ActiveAdults","RandomForest",0.454545454545454
"59844166","(3, 8)","ActiveAdults","RandomForest",0.526315789473684
"59847659","(3, 8)","FamilyWithKids","RandomForest",0.207792207792208
"59852517","(3, 8)","FamilyWithKids","RandomForest",0.666666666666667
"59884707","(1, 2)","FamilyWithKids","RandomForest",0.173913043478261
"59891701","(1, 2)","ActiveAdults","RandomForest",0.732142857142857
"59897913","(3, 8)","FamilyWithKids","RandomForest",0
"59920428","(3, 8)","ActiveAdults","RandomForest",0.52
"59924568","(3, 8)","FamilyWithKids","RandomForest",0.5
"59925221","(1, 2)","ActiveAdults","RandomForest",0.714285714285714
"59955036","(1, 2)","ActiveAdults","RandomForest",0.727272727272727
"59956735","(1, 2)","ActiveAdults","RandomForest",0.380952380952381
"59965372","(1, 2)","FamilyWithKids","RandomForest",0.481012658227848
"59965529","(1, 2)","ActiveAdults","RandomForest",0.4
"59967820","(3, 8)","ActiveAdults","RandomForest",0.636363636363636
"59976140","(3, 8)","ActiveAdults","RandomForest",0.721649484536082
"59981970","(1, 2)","FamilyWithKids","RandomForest",0.360655737704918
"59986777","(3, 8)","FamilyWithKids","RandomForest",0.149253731343284
"59989188","(1, 2)","ActiveAdults","RandomForest",0.72463768115942
"59998127","(3, 8)","ActiveAdults","RandomForest",0.476190476190476
"60007334","(1, 2)","FamilyWithKids","RandomForest",0
"60012661","(3, 8)","ActiveAdults","RandomForest",0.707317073170732
"60017117","(1, 2)","FamilyWithKids","RandomForest",0.466666666666667
"60573496","(1, 2)","FamilyWithKids","RandomForest",0.473118279569892
"60922670","(1, 2)","ActiveAdults","RandomForest",0.254545454545455
"61416621","(1, 2)","FamilyWithKids","RandomForest",0.32
"62735475","(1, 2)","ActiveAdults","RandomForest",0.357142857142857
"62768564","(3, 8)","FamilyWithKids","RandomForest",0.554455445544554
"62813306","(3, 8)","FamilyWithKids","RandomForest",0.7
"62874679","(3, 8)","ActiveAdults","RandomForest",0.40506329113924
"63151674","(1, 2)","ActiveAdults","RandomForest",0.444444444444444
"63397481","(3, 8)","FamilyWithKids","RandomForest",0.471910112359551
"65720584","(1, 2)","ActiveAdults","RandomForest",0.560975609756098
"66104531","(3, 8)","FamilyWithKids","RandomForest",0.464285714285714
"66630660","(3, 8)","FamilyWithKids","RandomForest",0.377358490566038
"66695274","(3, 8)","FamilyWithKids","RandomForest",0.417910447761194
"66761145","(3, 8)","ActiveAdults","RandomForest",0
"66775915","(3, 8)","ActiveAdults","RandomForest",0.416666666666667
"66871006","(3, 8)","FamilyWithKids","RandomForest",0.344827586206897
"66881061","(1, 2)","FamilyWithKids","RandomForest",0.679245283018868
"66889077","(1, 2)","FamilyWithKids","RandomForest",0
"66898004","(3, 8)","FamilyWithKids","RandomForest",0.508474576271187
"66964628","(3, 8)","ActiveAdults","RandomForest",0.285714285714286
"66979231","(1, 2)","FamilyWithKids","RandomForest",0.612244897959184
"67059108","(3, 8)","ActiveAdults","RandomForest",0.571428571428571
"67108875","(3, 8)","ActiveAdults","RandomForest",0.296296296296296
"67146581","(1, 2)","ActiveAdults","RandomForest",0.0555555555555556
"67321986","(1, 2)","FamilyWithKids","RandomForest",0.380952380952381
"69159403","(3, 8)","ActiveAdults","RandomForest",0.444444444444444
"69219956","(3, 8)","ActiveAdults","RandomForest",0.178571428571429
"69474696","(1, 2)","FamilyWithKids","RandomForest",0.752688172043011
"69726411","(1, 2)","ActiveAdults","RandomForest",0
"70799511","(1, 2)","ActiveAdults","RandomForest",0.511627906976744
"71229353","(1, 2)","ActiveAdults","RandomForest",0.454545454545454
"71475037","(3, 8)","FamilyWithKids","RandomForest",0.361111111111111
"71493852","(1, 2)","FamilyWithKids","RandomForest",0
"71501592","(1, 2)","ActiveAdults","RandomForest",0
"71506017","(1, 2)","ActiveAdults","RandomForest",0
"71524187","(3, 8)","FamilyWithKids","RandomForest",0.215384615384615
"71543400","(3, 8)","FamilyWithKids","RandomForest",0.342857142857143
"71561002","(3, 8)","ActiveAdults","RandomForest",0
"72941082","(3, 8)","FamilyWithKids","RandomForest",0.542857142857143
"72974206","(3, 8)","FamilyWithKids","RandomForest",0.196078431372549
"75691228","(3, 8)","FamilyWithKids","RandomForest",0.660869565217391
"75936022","(1, 2)","ActiveAdults","RandomForest",0.606060606060606
"75985833","(3, 8)","ActiveAdults","RandomForest",0.666666666666667
"76016359","(3, 8)","FamilyWithKids","RandomForest",0.338028169014085
"76415707","(1, 2)","ActiveAdults","RandomForest",0.413793103448276
"77579570","(3, 8)","FamilyWithKids","RandomForest",0.342857142857143
"77675855","(3, 8)","FamilyWithKids","RandomForest",0.365853658536585
"77826003","(1, 2)","ActiveAdults","RandomForest",0.486486486486486
"77836267","(3, 8)","ActiveAdults","RandomForest",0.0645161290322581
"78120804","(3, 8)","ActiveAdults","RandomForest",0.630434782608696
"78142110","(3, 8)","FamilyWithKids","RandomForest",0.25
"78590280","(3, 8)","FamilyWithKids","RandomForest",0.473118279569892
"79540099","(1, 2)","ActiveAdults","RandomForest",0.181818181818182
"79547988","(3, 8)","ActiveAdults","RandomForest",0.520833333333333
"79553779","(1, 2)","FamilyWithKids","RandomForest",0.4
"79565264","(1, 2)","FamilyWithKids","RandomForest",0.695652173913043
"79579977","(1, 2)","FamilyWithKids","RandomForest",0.487179487179487
"79600241","(1, 2)","FamilyWithKids","RandomForest",0.51219512195122
"79616479","(1, 2)","FamilyWithKids","RandomForest",0.394736842105263
"79624842","(3, 8)","FamilyWithKids","RandomForest",0.3
"79628652","(1, 2)","FamilyWithKids","RandomForest",0.431372549019608
"79638979","(3, 8)","ActiveAdults","RandomForest",0.439024390243902
"79640490","(1, 2)","ActiveAdults","RandomForest",0.554455445544554
"79644159","(3, 8)","FamilyWithKids","RandomForest",0.133333333333333
"79644549","(1, 2)","ActiveAdults","RandomForest",0.133333333333333
"79645625","(1, 2)","FamilyWithKids","RandomForest",0
"79651680","(3, 8)","ActiveAdults","RandomForest",0.390243902439024
"80165689","(1, 2)","ActiveAdults","RandomForest",0.12
"80171891","(3, 8)","FamilyWithKids","RandomForest",0.666666666666667
"80175572","(1, 2)","ActiveAdults","RandomForest",0.447761194029851
"80186376","(1, 2)","FamilyWithKids","RandomForest",0.5
"80194920","(3, 8)","ActiveAdults","RandomForest",0.0909090909090909
"80202170","(1, 2)","ActiveAdults","RandomForest",0.391304347826087
"80202552","(3, 8)","FamilyWithKids","RandomForest",0.666666666666667
"80220912","(3, 8)","ActiveAdults","RandomForest",0
"80232412","(1, 2)","ActiveAdults","RandomForest",0.266666666666667
"80239063","(1, 2)","ActiveAdults","RandomForest",0.580645161290323
"80239180","(1, 2)","FamilyWithKids","RandomForest",0.547619047619048
"80249066","(1, 2)","ActiveAdults","RandomForest",0.324324324324324
"80323953","(3, 8)","FamilyWithKids","RandomForest",0.222222222222222
"80328203","(3, 8)","ActiveAdults","RandomForest",0.597014925373134
"80328404","(1, 2)","ActiveAdults","RandomForest",0.0930232558139535
"80339337","(1, 2)","ActiveAdults","RandomForest",0.258064516129032
"80354647","(3, 8)","FamilyWithKids","RandomForest",0.601941747572815
"80356295","(1, 2)","FamilyWithKids","RandomForest",0.413793103448276
"80357713","(1, 2)","ActiveAdults","RandomForest",0.416666666666667
"80360482","(3, 8)","FamilyWithKids","RandomForest",0.54054054054054
"80362603","(3, 8)","FamilyWithKids","RandomForest",0.63013698630137
"80378375","(3, 8)","ActiveAdults","RandomForest",0.5
"80387642","(1, 2)","ActiveAdults","RandomForest",0.285714285714286
"80463017","(1, 2)","ActiveAdults","RandomForest",0.333333333333333
"80704590","(1, 2)","ActiveAdults","RandomForest",0.47887323943662
"81548965","(1, 2)","FamilyWithKids","RandomForest",0.523076923076923
"81590621","(1, 2)","ActiveAdults","RandomForest",0.41025641025641
"81622416","(3, 8)","FamilyWithKids","RandomForest",0.337662337662338
"81656321","(3, 8)","ActiveAdults","RandomForest",0.235294117647059
"81667387","(1, 2)","FamilyWithKids","RandomForest",0.25
"82605528","(3, 8)","FamilyWithKids","RandomForest",0.689075630252101
"82786308","(1, 2)","ActiveAdults","RandomForest",0.406779661016949
"82993917","(3, 8)","FamilyWithKids","RandomForest",0.622641509433962
"82995451","(1, 2)","ActiveAdults","RandomForest",0.333333333333333
"83019383","(1, 2)","ActiveAdults","RandomForest",0.703296703296703
"83130588","(1, 2)","ActiveAdults","RandomForest",0.466666666666667
"83282531","(1, 2)","ActiveAdults","RandomForest",0
"83300633","(1, 2)","ActiveAdults","RandomForest",0.634146341463415
"83338190","(3, 8)","FamilyWithKids","RandomForest",0.60952380952381
"83346120","(1, 2)","ActiveAdults","RandomForest",0.125
"83349149","(3, 8)","ActiveAdults","RandomForest",0.127659574468085
"83358751","(3, 8)","ActiveAdults","RandomForest",0.459459459459459
"83364178","(1, 2)","ActiveAdults","RandomForest",0.285714285714286
"83364844","(1, 2)","ActiveAdults","RandomForest",0.513513513513513
"83364884","(3, 8)","FamilyWithKids","RandomForest",0.4375
"83365219","(3, 8)","ActiveAdults","RandomForest",0.277777777777778
"83372832","(1, 2)","ActiveAdults","RandomForest",0
"83378863","(1, 2)","ActiveAdults","RandomForest",0.574712643678161
"83380901","(1, 2)","ActiveAdults","RandomForest",0.230769230769231
"83382861","(3, 8)","FamilyWithKids","RandomForest",0.59016393442623
"83384197","(1, 2)","ActiveAdults","RandomForest",0.245614035087719
"83393777","(3, 8)","ActiveAdults","RandomForest",0
"83395000","(3, 8)","FamilyWithKids","RandomForest",0.580645161290323
"83400043","(1, 2)","ActiveAdults","RandomForest",0.571428571428571
"83400941","(1, 2)","ActiveAdults","RandomForest",0.347826086956522
"83401156","(3, 8)","FamilyWithKids","RandomForest",0.571428571428571
"83401618","(1, 2)","ActiveAdults","RandomForest",0.613861386138614
"83401731","(1, 2)","ActiveAdults","RandomForest",0.4
"83408558","(3, 8)","ActiveAdults","RandomForest",0.153846153846154
"83413734","(3, 8)","ActiveAdults","RandomForest",0
"83414622","(1, 2)","FamilyWithKids","RandomForest",0.4
"83425959","(1, 2)","ActiveAdults","RandomForest",0.466666666666667
"83428501","(1, 2)","ActiveAdults","RandomForest",0.533333333333333
"83434713","(1, 2)","ActiveAdults","RandomForest",0.210526315789474
"83436203","(3, 8)","ActiveAdults","RandomForest",0.1
"83446050","(1, 2)","ActiveAdults","RandomForest",0
"83461166","(3, 8)","FamilyWithKids","RandomForest",0.531914893617021
"83461665","(3, 8)","FamilyWithKids","RandomForest",0
"83462435","(1, 2)","ActiveAdults","RandomForest",0.604651162790698
"83465494","(3, 8)","ActiveAdults","RandomForest",0
"83490935","(3, 8)","ActiveAdults","RandomForest",0.19047619047619
"83513598","(1, 2)","ActiveAdults","RandomForest",0.304347826086957
"83518781","(3, 8)","FamilyWithKids","RandomForest",0.3
"83521436","(1, 2)","ActiveAdults","RandomForest",0.576271186440678
"83522448","(3, 8)","ActiveAdults","RandomForest",0.539325842696629
"83526677","(3, 8)","FamilyWithKids","RandomForest",0.376470588235294
"83530334","(3, 8)","ActiveAdults","RandomForest",0.206896551724138
"83535649","(3, 8)","ActiveAdults","RandomForest",0.564705882352941
"83559746","(1, 2)","ActiveAdults","RandomForest",0.441176470588235
"83563372","(1, 2)","FamilyWithKids","RandomForest",0.740740740740741
"83576584","(3, 8)","ActiveAdults","RandomForest",0.433333333333333
"83578799","(1, 2)","ActiveAdults","RandomForest",0.276923076923077
"83594599","(1, 2)","ActiveAdults","RandomForest",0.405405405405405
"83594729","(1, 2)","FamilyWithKids","RandomForest",0.606060606060606
"83597079","(1, 2)","ActiveAdults","RandomForest",0.285714285714286
"83630572","(3, 8)","FamilyWithKids","RandomForest",0.5
"83655957","(3, 8)","ActiveAdults","RandomForest",0.266666666666667
"83664384","(1, 2)","FamilyWithKids","RandomForest",0.56
"83665040","(1, 2)","FamilyWithKids","RandomForest",0.492307692307692
"83679888","(3, 8)","ActiveAdults","RandomForest",0
"83685018","(1, 2)","ActiveAdults","RandomForest",0.365853658536585
"83690941","(1, 2)","FamilyWithKids","RandomForest",0.542857142857143
"83700631","(3, 8)","FamilyWithKids","RandomForest",0
"83704924","(3, 8)","ActiveAdults","RandomForest",0.4
"83706532","(3, 8)","FamilyWithKids","RandomForest",0.107142857142857
"83709440","(1, 2)","ActiveAdults","RandomForest",0.555555555555556
"83719657","(1, 2)","ActiveAdults","RandomForest",0.451612903225806
"83724551","(3, 8)","FamilyWithKids","RandomForest",0.8
"83727639","(3, 8)","ActiveAdults","RandomForest",0.439024390243902
"83731716","(1, 2)","ActiveAdults","RandomForest",0.649122807017544
"83738363","(1, 2)","ActiveAdults","RandomForest",0.571428571428572
"83738446","(3, 8)","ActiveAdults","RandomForest",0.421052631578947
"83753913","(1, 2)","FamilyWithKids","RandomForest",0.655737704918033
"83765317","(3, 8)","FamilyWithKids","RandomForest",0
"83771436","(1, 2)","FamilyWithKids","RandomForest",0.465116279069767
"83771885","(3, 8)","FamilyWithKids","RandomForest",0.516129032258065
"83775304","(1, 2)","ActiveAdults","RandomForest",0.457831325301205
"83792313","(3, 8)","FamilyWithKids","RandomForest",0.0895522388059701
"83794224","(1, 2)","FamilyWithKids","RandomForest",0.575
"84465474","(3, 8)","FamilyWithKids","RandomForest",0.416666666666667
"84500782","(3, 8)","FamilyWithKids","RandomForest",0.260869565217391
"84682115","(1, 2)","ActiveAdults","RandomForest",0.360655737704918
"84760514","(3, 8)","FamilyWithKids","RandomForest",0.563380281690141
"84818244","(3, 8)","ActiveAdults","RandomForest",0
"85304894","(1, 2)","ActiveAdults","RandomForest",0.520547945205479
"86203769","(1, 2)","FamilyWithKids","RandomForest",0.597402597402597
"86652832","(1, 2)","FamilyWithKids","RandomForest",0.555555555555556
"87369444","(3, 8)","FamilyWithKids","RandomForest",0.457831325301205
"87378212","(1, 2)","ActiveAdults","RandomForest",0.129032258064516
"87379555","(1, 2)","ActiveAdults","RandomForest",0.547619047619048
"87379801","(1, 2)","ActiveAdults","RandomForest",0.0444444444444444
"87384647","(1, 2)","ActiveAdults","RandomForest",0.25
"87386240","(1, 2)","ActiveAdults","RandomForest",0.392857142857143
"87408632","(3, 8)","ActiveAdults","RandomForest",0
"87415946","(3, 8)","ActiveAdults","RandomForest",0.125
"87419772","(3, 8)","ActiveAdults","RandomForest",0.5
"87422715","(1, 2)","ActiveAdults","RandomForest",0.55421686746988
"87456189","(1, 2)","ActiveAdults","RandomForest",0.54320987654321
"87462021","(1, 2)","ActiveAdults","RandomForest",0.363636363636364
"87467539","(3, 8)","FamilyWithKids","RandomForest",0.333333333333333
"87471347","(3, 8)","FamilyWithKids","RandomForest",0
"87471817","(1, 2)","FamilyWithKids","RandomForest",0.688524590163934
"87479340","(1, 2)","ActiveAdults","RandomForest",0.686274509803922
"87492114","(1, 2)","ActiveAdults","RandomForest",0.406779661016949
"87494218","(3, 8)","FamilyWithKids","RandomForest",0.117647058823529
"87494793","(1, 2)","ActiveAdults","RandomForest",0.25531914893617
"87494794","(1, 2)","ActiveAdults","RandomForest",0.366666666666667
"87495170","(1, 2)","ActiveAdults","RandomForest",0.551724137931034
"87499587","(3, 8)","FamilyWithKids","RandomForest",0.617021276595745
"87516024","(3, 8)","ActiveAdults","RandomForest",0.39344262295082
"87531333","(3, 8)","FamilyWithKids","RandomForest",0.125
"87555786","(1, 2)","ActiveAdults","RandomForest",0.344827586206897
"87560910","(1, 2)","FamilyWithKids","RandomForest",0.754385964912281
"87569905","(3, 8)","ActiveAdults","RandomForest",0.366666666666667
"87589339","(3, 8)","ActiveAdults","RandomForest",0
"87606784","(3, 8)","FamilyWithKids","RandomForest",0
"87610270","(3, 8)","ActiveAdults","RandomForest",0.326530612244898
"87611427","(1, 2)","ActiveAdults","RandomForest",0.49438202247191
"87614604","(1, 2)","ActiveAdults","RandomForest",0.469135802469136
"87614759","(1, 2)","ActiveAdults","RandomForest",0.25531914893617
"87618018","(1, 2)","ActiveAdults","RandomForest",0
"87629398","(3, 8)","ActiveAdults","RandomForest",0.305084745762712
"87630657","(3, 8)","ActiveAdults","RandomForest",0.56
"87643671","(3, 8)","FamilyWithKids","RandomForest",0.186046511627907
"87647076","(1, 2)","FamilyWithKids","RandomForest",0.368421052631579
"87649758","(3, 8)","ActiveAdults","RandomForest",0.558139534883721
"87651017","(3, 8)","ActiveAdults","RandomForest",0.0465116279069767
"87677276","(1, 2)","ActiveAdults","RandomForest",0.406779661016949
"87679585","(3, 8)","ActiveAdults","RandomForest",0
"87715510","(1, 2)","FamilyWithKids","RandomForest",0.593406593406593
"87715856","(3, 8)","ActiveAdults","RandomForest",0.102564102564103
"88093667","(3, 8)","ActiveAdults","RandomForest",0.441860465116279
"89428149","(1, 2)","FamilyWithKids","RandomForest",0.112676056338028
"89937892","(1, 2)","ActiveAdults","RandomForest",0.577777777777778
"91325472","(3, 8)","ActiveAdults","RandomForest",0.31578947368421
"91371247","(3, 8)","FamilyWithKids","RandomForest",0.597938144329897
"92115857","(1, 2)","FamilyWithKids","RandomForest",0.411764705882353
"92194517","(1, 2)","ActiveAdults","RandomForest",0.410958904109589
"92226870","(1, 2)","FamilyWithKids","RandomForest",0
"92286365","(3, 8)","FamilyWithKids","RandomForest",0.527272727272727
"92297638","(3, 8)","FamilyWithKids","RandomForest",0.593220338983051
"92959381","(3, 8)","ActiveAdults","RandomForest",0.0833333333333333
"93879272","(3, 8)","FamilyWithKids","RandomForest",0.163265306122449
"94050482","(1, 2)","ActiveAdults","RandomForest",0.447368421052631
"94173326","(3, 8)","ActiveAdults","RandomForest",0.142857142857143
"94197152","(1, 2)","FamilyWithKids","RandomForest",0.468085106382979
"94365211","(3, 8)","FamilyWithKids","RandomForest",0.4
"94452889","(3, 8)","ActiveAdults","RandomForest",0.266666666666667
"99619210","(1, 2)","FamilyWithKids","RandomForest",0.430769230769231
"99790629","(1, 2)","FamilyWithKids","RandomForest",0.358974358974359
"99922113","(1, 2)","FamilyWithKids","RandomForest",0.543478260869565
"100184276","(1, 2)","FamilyWithKids","RandomForest",0.387096774193548
"100225690","(1, 2)","FamilyWithKids","RandomForest",0.506666666666667
"100226549","(1, 2)","FamilyWithKids","RandomForest",0.763358778625954
"100545759","(1, 2)","FamilyWithKids","RandomForest",0.309859154929577
"102457504","(3, 8)","ActiveAdults","RandomForest",0
"102693642","(1, 2)","ActiveAdults","RandomForest",0
"102752599","(3, 8)","ActiveAdults","RandomForest",0
"102809096","(3, 8)","ActiveAdults","RandomForest",0.523076923076923
"102941524","(3, 8)","ActiveAdults","RandomForest",0.517241379310345
"102967863","(3, 8)","ActiveAdults","RandomForest",0.277777777777778
"103130132","(3, 8)","FamilyWithKids","RandomForest",0.617021276595745
"103133585","(1, 2)","ActiveAdults","RandomForest",0.525
"103134579","(1, 2)","FamilyWithKids","RandomForest",0.545454545454546
"103454720","(3, 8)","ActiveAdults","RandomForest",0.507042253521127
"103497762","(1, 2)","ActiveAdults","RandomForest",0.530120481927711
"104564558","(1, 2)","FamilyWithKids","RandomForest",0.413793103448276
"104665451","(3, 8)","FamilyWithKids","RandomForest",0.34375
"107680813","(3, 8)","ActiveAdults","RandomForest",0.274509803921569
"108200318","(3, 8)","ActiveAdults","RandomForest",0.644444444444444
"108243612","(3, 8)","ActiveAdults","RandomForest",0
"110708204","(1, 2)","ActiveAdults","RandomForest",0.272727272727273
"112467482","(1, 2)","FamilyWithKids","RandomForest",0.327868852459016
"125228790","(3, 8)","ActiveAdults","RandomForest",0.133333333333333
"128398028","(1, 2)","FamilyWithKids","RandomForest",0
"129693269","(3, 8)","ActiveAdults","RandomForest",0.761904761904762
"130366108","(3, 8)","FamilyWithKids","RandomForest",0.536585365853658
